record_id,timestamp,source,region,category,unit_price,quantity,revenue,customer_rating,returned
TX100641,2026-06-17 04:47:00,social_tiktok_ads,Europe,Sports,61.91,2,123.83,5,0
TX100779,2026-06-17 08:37:00,mobile_app_android,APAC,Books,12.82,2,25.64,2,0
TX100305,2026-06-17 09:24:00,social_instagram_ads,APAC,Apparel,37.73,1,37.73,4,0
TX100273,2026-06-17 09:46:00,social_instagram_ads,Europe,Toys,31.58,3,94.74,4,0
TX100406,2026-06-17 10:35:00,web_store_apac,LATAM,Home & Kitchen,75.93,1,75.93,5,0
TX100363,2026-06-17 11:28:00,affiliate_network,LATAM,Apparel,50.95,1,50.95,3,0
TX100726,2026-06-17 12:23:00,web_store_eu,Europe,Books,14.75,1,14.75,4,0
TX100557,2026-06-17 12:29:00,social_tiktok_ads,LATAM,Beauty,29.74,1,29.74,4,0
TX101427,2026-06-17 16:46:00,mobile_app_android,North America,Grocery,25.49,1,25.49,4,0
TX101250,2026-06-17 17:03:00,web_store_apac,North America,Sports,61.04,2,122.09,4,0
TX100655,2026-06-17 18:31:00,mobile_app_android,LATAM,Beauty,23.87,1,23.87,5,0
TX101384,2026-06-17 21:44:00,mobile_app_android,MEA,Grocery,20.3,2,40.6,3,1
TX100699,2026-06-17 22:42:00,web_store_eu,North America,Toys,33.06,1,33.06,5,1
TX100007,2026-06-18 03:22:00,marketplace_amazon,North America,Home & Kitchen,78.37,2,156.73,3,0
TX100859,2026-06-18 04:03:00,web_store_us,North America,Home & Kitchen,83.68,1,83.68,4,0
TX101335,2026-06-18 05:01:00,web_store_apac,MEA,Home & Kitchen,63.68,1,63.68,4,0
TX100481,2026-06-18 05:48:00,marketplace_etsy,APAC,Apparel,64.68,1,64.68,3,0
TX101301,2026-06-18 12:21:00,web_store_eu,North America,Sports,73.08,1,73.08,5,0
TX100598,2026-06-18 14:04:00,email_campaigns,LATAM,Sports,39.43,1,39.43,4,0
TX100492,2026-06-18 14:34:00,mobile_app_ios,APAC,Toys,24.47,4,97.89,4,0
TX100979,2026-06-18 18:30:00,social_tiktok_ads,LATAM,Sports,52.66,4,210.63,4,0
TX100229,2026-06-18 20:23:00,marketplace_amazon,MEA,Sports,56.68,3,170.04,5,0
TX100487,2026-06-18 21:38:00,mobile_app_ios,APAC,Electronics,243.11,2,486.21,5,0
TX101224,2026-06-19 01:05:00,email_campaigns,North America,Electronics,200.07,1,200.07,5,0
TX100329,2026-06-19 02:23:00,social_tiktok_ads,Europe,Toys,23.17,1,23.17,4,0
TX101319,2026-06-19 02:50:00,retail_pos_partners,LATAM,Beauty,30.42,3,91.27,5,0
TX100684,2026-06-19 04:26:00,web_store_us,APAC,Home & Kitchen,50.52,3,151.55,4,0
TX101082,2026-06-19 06:12:00,retail_pos_partners,MEA,Beauty,27.98,1,27.98,4,0
TX100446,2026-06-19 07:28:00,mobile_app_ios,APAC,Electronics,278.2,3,834.6,5,0
TX100864,2026-06-19 07:32:00,social_tiktok_ads,MEA,Beauty,24.77,3,74.32,5,0
TX101355,2026-06-19 11:08:00,affiliate_network,Europe,Grocery,26.83,2,53.67,5,0
TX100577,2026-06-19 13:11:00,affiliate_network,MEA,Apparel,40.35,2,80.69,5,0
TX100892,2026-06-19 14:40:00,mobile_app_ios,LATAM,Sports,51.35,1,51.35,5,0
TX100710,2026-06-19 14:46:00,web_store_eu,North America,Electronics,243.32,1,243.32,4,0
TX100404,2026-06-19 16:28:00,marketplace_amazon,North America,Sports,54.74,3,164.21,4,0
TX100366,2026-06-19 17:07:00,web_store_apac,MEA,Grocery,33.41,4,133.63,4,0
TX100362,2026-06-19 18:02:00,email_campaigns,APAC,Toys,35.23,5,176.14,4,0
TX100964,2026-06-19 20:00:00,social_tiktok_ads,Europe,Electronics,213.22,3,639.65,4,0
TX100110,2026-06-19 22:09:00,web_store_apac,Europe,Apparel,47.65,1,47.65,5,1
TX101311,2026-06-19 22:52:00,web_store_eu,North America,Beauty,35.34,4,141.36,4,0
TX100773,2026-06-19 23:02:00,mobile_app_android,LATAM,Books,28.76,1,28.76,4,0
TX101091,2026-06-20 00:46:00,marketplace_amazon,LATAM,Grocery,26.94,1,26.94,4,0
TX100060,2026-06-20 04:42:00,marketplace_amazon,APAC,Beauty,30.27,4,121.08,4,0
TX101411,2026-06-20 04:45:00,marketplace_amazon,APAC,Electronics,213.53,2,427.06,4,0
TX101303,2026-06-20 05:41:00,social_instagram_ads,MEA,Beauty,23.43,1,23.43,4,0
TX101230,2026-06-20 05:44:00,affiliate_network,APAC,Sports,51.95,1,51.95,3,0
TX100602,2026-06-20 06:27:00,marketplace_amazon,MEA,Home & Kitchen,48.43,3,145.3,5,0
TX101410,2026-06-20 06:31:00,social_instagram_ads,MEA,Home & Kitchen,61.94,1,61.94,4,0
TX101159,2026-06-20 09:49:00,mobile_app_ios,LATAM,Sports,72.11,2,144.23,5,0
TX100852,2026-06-20 10:18:00,affiliate_network,APAC,Beauty,20.59,3,61.77,2,0
TX100744,2026-06-20 10:44:00,web_store_apac,North America,Books,16.36,2,32.71,4,0
TX100572,2026-06-20 18:07:00,affiliate_network,MEA,Books,21.3,8,274.47029935531845,4,0
TX101155,2026-06-20 19:47:00,retail_pos_partners,APAC,Books,16.21,3,48.62,5,0
TX100610,2026-06-20 20:19:00,email_campaigns,North America,Apparel,50.81,2,101.62,1,1
TX100283,2026-06-20 23:02:00,social_tiktok_ads,North America,Toys,38.75,1,38.75,4,0
TX100286,2026-06-21 00:20:00,marketplace_etsy,North America,Sports,43.75,1,43.75,4,0
TX100963,2026-06-21 10:51:00,web_store_eu,MEA,Beauty,26.63,2,53.26,5,0
TX100513,2026-06-21 12:24:00,web_store_eu,North America,Electronics,164.27,2,328.54,5,0
TX101253,2026-06-21 12:27:00,email_campaigns,LATAM,Toys,25.87,2,51.74,5,0
TX100835,2026-06-21 13:02:00,email_campaigns,North America,Electronics,313.47,3,940.41,4,0
TX100788,2026-06-21 13:30:00,affiliate_network,LATAM,Books,16.17,1,16.17,5,0
TX100976,2026-06-21 18:00:00,affiliate_network,LATAM,Beauty,37.02,4,148.07,4,0
TX100973,2026-06-21 18:12:00,marketplace_etsy,LATAM,Toys,30.43,1,30.43,4,0
TX100967,2026-06-21 19:41:00,affiliate_network,LATAM,Electronics,169.04,4,676.18,4,0
TX100771,2026-06-21 21:20:00,mobile_app_ios,MEA,Electronics,252.83,1,252.83,4,0
TX100035,2026-06-21 21:41:00,mobile_app_ios,APAC,Beauty,21.77,5,108.87,4,0
TX100084,2026-06-21 21:53:00,mobile_app_android,MEA,Toys,29.08,1,29.08,4,0
TX100091,2026-06-21 22:18:00,mobile_app_android,APAC,Books,21.83,3,65.49,4,0
TX100285,2026-06-21 22:40:00,marketplace_amazon,MEA,Books,26.38,3,79.13,5,0
TX100045,2026-06-21 23:21:00,email_campaigns,North America,Home & Kitchen,103.82,4,415.29,5,0
TX101310,2026-06-21 23:49:00,social_instagram_ads,LATAM,Grocery,23.15,1,23.15,5,0
TX100503,2026-06-22 04:53:00,email_campaigns,North America,Electronics,316.89,2,633.79,4,0
TX101151,2026-06-22 07:47:00,marketplace_etsy,APAC,Electronics,82.62,2,165.24,4,0
TX101144,2026-06-22 09:28:00,web_store_us,LATAM,Toys,25.75,1,25.75,4,0
TX101163,2026-06-22 10:28:00,retail_pos_partners,LATAM,Apparel,29.92,4,119.7,4,0
TX100262,2026-06-22 11:55:00,web_store_us,North America,Toys,26.68,2,53.35,4,0
TX100534,2026-06-22 12:49:00,marketplace_etsy,APAC,Electronics,126.38,2,252.76,4,0
TX100376,2026-06-22 13:52:00,retail_pos_partners,MEA,Grocery,28.3,1,28.3,4,1
TX101175,2026-06-22 14:05:00,mobile_app_ios,LATAM,Grocery,11.19,1,11.19,4,0
TX100164,2026-06-22 14:44:00,web_store_eu,North America,Apparel,37.07,3,111.2,4,0
TX101185,2026-06-22 16:13:00,mobile_app_android,MEA,Toys,41.61,2,83.23,4,0
TX100683,2026-06-22 17:30:00,email_campaigns,LATAM,Sports,68.67,1,68.67,4,0
TX100853,2026-06-22 19:44:00,social_instagram_ads,Europe,Apparel,44.23,2,88.47,4,0
TX100903,2026-06-22 20:54:00,retail_pos_partners,Europe,Toys,33.6,3,100.81,3,0
TX100328,2026-06-23 01:25:00,social_instagram_ads,North America,Toys,22.98,3,68.95,5,0
TX101102,2026-06-23 03:55:00,marketplace_amazon,LATAM,Toys,30.06,1,30.06,3,0
TX100740,2026-06-23 04:09:00,retail_pos_partners,North America,Books,16.01,1,16.01,5,0
TX101418,2026-06-23 05:35:00,web_store_us,APAC,Books,24.46,1,24.46,4,0
TX101358,2026-06-23 05:48:00,web_store_eu,LATAM,Grocery,19.98,2,39.95,5,0
TX100436,2026-06-23 05:59:00,retail_pos_partners,Europe,Electronics,188.49,1,188.49,3,0
TX100004,2026-06-23 07:28:00,social_tiktok_ads,MEA,Beauty,23.08,2,46.15,3,0
TX100395,2026-06-23 07:55:00,mobile_app_android,MEA,Books,22.34,5,111.72,5,0
TX101045,2026-06-23 09:50:00,social_instagram_ads,APAC,Beauty,27.22,1,27.22,5,0
TX100935,2026-06-23 10:46:00,retail_pos_partners,Europe,Home & Kitchen,65.82,1,65.82,5,0
TX100949,2026-06-23 11:55:00,email_campaigns,MEA,Books,21.37,1,21.37,4,1
TX100111,2026-06-23 13:21:00,retail_pos_partners,North America,Beauty,17.65,1,17.65,5,0
TX101389,2026-06-23 14:47:00,web_store_apac,APAC,Grocery,11.72,3,35.15,4,0
TX101003,2026-06-23 15:08:00,social_instagram_ads,Europe,Electronics,171.52,1,171.52,5,0
TX100803,2026-06-23 21:06:00,retail_pos_partners,APAC,Electronics,220.71,2,441.41,5,0
TX100092,2026-06-23 21:24:00,social_tiktok_ads,Europe,Apparel,26.93,1,26.93,4,0
TX101388,2026-06-23 21:34:00,email_campaigns,APAC,Electronics,280.31,1,280.31,3,1
TX100258,2026-06-23 23:06:00,marketplace_amazon,LATAM,Grocery,14.48,2,28.96,4,0
TX100002,2026-06-24 01:01:00,social_tiktok_ads,MEA,Home & Kitchen,57.37,1,57.37,5,0
TX100722,2026-06-24 02:18:00,web_store_us,North America,Toys,32.16,1,32.16,4,0
TX101374,2026-06-24 08:44:00,social_tiktok_ads,APAC,Electronics,216.92,1,216.92,4,0
TX101160,2026-06-24 09:39:00,mobile_app_android,Europe,Grocery,22.01,4,88.02,3,0
TX100622,2026-06-24 10:50:00,retail_pos_partners,APAC,Books,18.99,1,18.99,4,0
TX100462,2026-06-24 11:44:00,mobile_app_ios,North America,Home & Kitchen,63.65,1,63.65,4,0
TX100565,2026-06-24 14:14:00,web_store_apac,MEA,Toys,21.78,3,65.35,4,0
TX100020,2026-06-24 18:25:00,retail_pos_partners,MEA,Sports,72.51,1,72.51,4,0
TX100089,2026-06-25 02:42:00,web_store_us,APAC,Beauty,33.96,2,67.92,4,0
TX100277,2026-06-25 03:18:00,mobile_app_ios,APAC,Home & Kitchen,70.02,2,140.04,5,0
TX100351,2026-06-25 12:47:00,mobile_app_android,APAC,Home & Kitchen,62.91,1,62.91,3,0
TX100531,2026-06-25 14:35:00,web_store_apac,Europe,Home & Kitchen,69.69,2,139.38,4,0
TX101027,2026-06-25 16:40:00,affiliate_network,MEA,Grocery,25.29,2,50.58,3,0
TX100379,2026-06-25 16:58:00,social_tiktok_ads,Europe,Apparel,58.38,2,116.75,5,0
TX101363,2026-06-25 18:14:00,mobile_app_ios,APAC,Beauty,24.64,2,49.28,4,0
TX100717,2026-06-25 20:10:00,affiliate_network,North America,Grocery,23.77,1,23.77,4,0
TX100176,2026-06-25 20:52:00,mobile_app_android,MEA,Apparel,38.71,1,38.71,4,0
TX100679,2026-06-25 23:25:00,web_store_us,MEA,Apparel,31.72,3,95.17,4,0
TX100296,2026-06-26 02:30:00,marketplace_amazon,Europe,Toys,27.72,1,27.72,5,0
TX100589,2026-06-26 03:49:00,mobile_app_android,North America,Toys,40.28,3,120.83,5,0
TX100749,2026-06-26 06:58:00,affiliate_network,Europe,Home & Kitchen,75.04,1,75.04,5,0
TX100155,2026-06-26 10:11:00,mobile_app_android,LATAM,Grocery,29.96,3,89.88,4,0
TX100541,2026-06-26 10:27:00,marketplace_amazon,APAC,Books,16.75,1,16.75,5,0
TX100801,2026-06-26 12:07:00,retail_pos_partners,LATAM,Home & Kitchen,56.63,2,113.27,4,0
TX100276,2026-06-26 13:17:00,marketplace_etsy,MEA,Grocery,24.2,2,48.4,4,0
TX100237,2026-06-26 14:15:00,web_store_us,Europe,Toys,34.27,1,34.27,5,0
TX100095,2026-06-26 14:43:00,affiliate_network,LATAM,Toys,41.42,1,41.42,5,0
TX101210,2026-06-26 16:01:00,web_store_us,North America,Beauty,28.62,3,85.85,5,0
TX100144,2026-06-27 00:05:00,mobile_app_ios,LATAM,Grocery,29.38,2,58.75,4,0
TX100708,2026-06-27 00:16:00,email_campaigns,APAC,Home & Kitchen,66.18,2,132.36,4,1
TX100357,2026-06-27 01:46:00,web_store_apac,APAC,Grocery,28.11,2,56.21,3,1
TX100713,2026-06-27 02:51:00,affiliate_network,Europe,Beauty,31.57,2,63.14,4,0
TX100833,2026-06-27 02:54:00,social_instagram_ads,MEA,Grocery,22.24,5,111.22,3,0
TX100036,2026-06-27 03:15:00,marketplace_amazon,MEA,Grocery,14.26,2,28.53,4,0
TX100869,2026-06-27 05:43:00,mobile_app_ios,APAC,Beauty,16.91,3,50.74,4,0
TX100105,2026-06-27 05:47:00,social_tiktok_ads,MEA,Books,18.76,1,18.76,4,0
TX100257,2026-06-27 07:26:00,email_campaigns,LATAM,Beauty,17.26,3,51.78,5,0
TX100786,2026-06-27 08:13:00,email_campaigns,North America,Electronics,135.43,1,135.43,4,0
TX101208,2026-06-27 09:13:00,social_instagram_ads,APAC,Beauty,17.98,1,17.98,4,0
TX100910,2026-06-27 10:39:00,mobile_app_ios,LATAM,Toys,33.68,3,101.03,5,1
TX100667,2026-06-27 14:20:00,web_store_apac,Europe,Home & Kitchen,57.07,1,57.07,5,0
TX101413,2026-06-27 17:05:00,marketplace_amazon,APAC,Toys,33.28,1,33.28,4,0
TX100192,2026-06-27 17:30:00,affiliate_network,Europe,Grocery,16.49,3,49.47,4,0
TX100332,2026-06-27 19:00:00,social_instagram_ads,LATAM,Apparel,53.26,1,53.26,4,0
TX100962,2026-06-27 22:10:00,email_campaigns,Europe,Home & Kitchen,72.95,3,218.84,4,0
TX100739,2026-06-28 00:50:00,marketplace_amazon,MEA,Sports,69.25,1,69.25,3,0
TX101439,2026-06-28 02:07:00,social_tiktok_ads,LATAM,Home & Kitchen,60.95,1,60.95,4,0
TX100409,2026-06-28 04:38:00,marketplace_amazon,MEA,Grocery,25.69,2,51.37,5,0
TX100560,2026-06-28 06:33:00,marketplace_amazon,APAC,Sports,56.35,2,112.7,5,0
TX100210,2026-06-28 08:42:00,mobile_app_ios,APAC,Grocery,26.03,2,52.06,4,0
TX100818,2026-06-28 08:53:00,web_store_eu,LATAM,Books,19.24,3,57.73,4,0
TX101228,2026-06-28 09:43:00,retail_pos_partners,North America,Grocery,20.25,5,101.24,3,0
TX101231,2026-06-28 15:01:00,email_campaigns,APAC,Toys,25.38,4,101.51,4,0
TX101173,2026-06-28 15:54:00,web_store_us,North America,Sports,84.96,4,339.82,4,0
TX100439,2026-06-28 20:34:00,web_store_eu,APAC,Toys,35.1,3,105.29,3,0
TX100012,2026-06-28 20:53:00,web_store_eu,APAC,Books,22.64,1,22.64,5,0
TX100847,2026-06-28 21:37:00,email_campaigns,LATAM,Home & Kitchen,58.4,4,233.59,4,0
TX100661,2026-06-28 23:05:00,social_tiktok_ads,APAC,Books,24.3,1,24.3,5,0
TX101215,2026-06-29 01:06:00,affiliate_network,APAC,Home & Kitchen,57.58,3,172.75,5,0
TX100390,2026-06-29 06:21:00,social_instagram_ads,LATAM,Books,15.18,2,30.36,4,0
TX100015,2026-06-29 12:17:00,retail_pos_partners,Europe,Beauty,30.53,3,91.59,5,0
TX100181,2026-06-29 13:03:00,marketplace_etsy,MEA,Electronics,269.38,1,269.38,4,0
TX100298,2026-06-29 14:02:00,social_tiktok_ads,APAC,Home & Kitchen,66.09,1,66.09,5,0
TX100914,2026-06-29 14:22:00,email_campaigns,LATAM,Toys,41.95,1,41.95,4,0
TX100397,2026-06-29 15:56:00,web_store_apac,MEA,Grocery,18.97,1,18.97,3,0
TX100921,2026-06-29 16:32:00,affiliate_network,Europe,Sports,65.74,1,65.74,4,0
TX101125,2026-06-29 20:00:00,retail_pos_partners,North America,Sports,80.97,1,80.97,4,0
TX100906,2026-06-29 20:35:00,affiliate_network,MEA,Electronics,215.45,1,215.45,4,0
TX100460,2026-06-29 21:51:00,affiliate_network,MEA,Electronics,215.41,1,215.41,3,0
TX100044,2026-06-29 23:03:00,marketplace_amazon,LATAM,Books,14.78,1,14.78,5,0
TX101120,2026-06-30 00:21:00,web_store_eu,LATAM,Sports,37.88,2,75.77,4,0
TX100463,2026-06-30 01:18:00,web_store_eu,North America,Electronics,302.42,1,302.42,5,1
TX100780,2026-06-30 01:55:00,mobile_app_android,North America,Grocery,21.88,3,65.63,4,0
TX100724,2026-06-30 03:19:00,web_store_apac,North America,Sports,44.25,1,44.25,4,0
TX101254,2026-06-30 04:12:00,social_tiktok_ads,Europe,Beauty,23.6,2,47.2,2,0
TX101283,2026-06-30 09:30:00,web_store_apac,LATAM,Grocery,20.42,1,20.42,4,0
TX100302,2026-06-30 16:09:00,mobile_app_ios,MEA,Toys,27.78,2,55.57,4,0
TX101031,2026-06-30 17:00:00,web_store_apac,APAC,Toys,44.3,1,44.3,3,0
TX101108,2026-06-30 18:47:00,web_store_apac,North America,Toys,42.83,4,171.33,5,0
TX101006,2026-06-30 20:06:00,web_store_us,APAC,Beauty,29.53,2,59.06,4,0
TX101266,2026-06-30 20:47:00,affiliate_network,Europe,Home & Kitchen,80.57,1,80.57,5,0
TX100126,2026-06-30 21:07:00,web_store_apac,Europe,Beauty,28.0,1,28.0,4,0
TX100612,2026-07-01 02:08:00,web_store_eu,Europe,Electronics,269.11,2,538.22,5,0
TX100768,2026-07-01 02:21:00,mobile_app_android,North America,Sports,62.61,1,62.61,4,0
TX100422,2026-07-01 06:15:00,email_campaigns,MEA,Sports,54.91,1,54.91,5,0
TX100936,2026-07-01 06:37:00,web_store_eu,LATAM,Grocery,29.43,1,29.43,4,0
TX100424,2026-07-01 11:35:00,mobile_app_ios,APAC,Grocery,24.58,1,24.58,5,0
TX100849,2026-07-01 16:49:00,web_store_us,MEA,Books,22.86,3,68.58,5,0
TX101110,2026-07-01 17:12:00,marketplace_etsy,Europe,Apparel,45.66,2,91.31,4,0
TX101028,2026-07-01 17:14:00,email_campaigns,APAC,Sports,82.69,1,82.69,5,0
TX101426,2026-07-01 18:27:00,web_store_eu,MEA,Toys,21.62,2,43.23,5,0
TX101053,2026-07-01 20:19:00,web_store_us,APAC,Home & Kitchen,79.77,1,79.77,4,0
TX101369,2026-07-01 21:19:00,mobile_app_ios,North America,Home & Kitchen,77.76,1,77.76,3,1
TX101264,2026-07-01 22:05:00,marketplace_amazon,MEA,Home & Kitchen,76.26,1,76.26,3,0
TX101273,2026-07-02 02:08:00,retail_pos_partners,APAC,Electronics,251.84,2,503.68,5,0
TX100580,2026-07-02 04:12:00,web_store_us,North America,Toys,39.25,1,39.25,4,0
TX100597,2026-07-02 04:36:00,marketplace_amazon,LATAM,Beauty,22.12,1,22.12,4,0
TX101041,2026-07-02 06:20:00,social_instagram_ads,MEA,Sports,47.58,1,47.58,5,0
TX101060,2026-07-02 07:20:00,web_store_apac,Europe,Home & Kitchen,97.49,1,97.49,5,0
TX100600,2026-07-02 10:37:00,retail_pos_partners,LATAM,Toys,15.68,1,15.68,5,0
TX100931,2026-07-02 15:56:00,marketplace_etsy,APAC,Toys,32.31,2,64.61,4,0
TX100143,2026-07-02 17:48:00,web_store_eu,LATAM,Beauty,25.56,2,51.13,4,0
TX100107,2026-07-02 20:15:00,email_campaigns,MEA,Sports,50.62,3,151.86,4,0
TX101424,2026-07-02 22:41:00,mobile_app_android,Europe,Books,20.05,3,60.16,2,0
TX101058,2026-07-03 02:43:00,web_store_eu,Europe,Beauty,32.82,4,131.26,4,0
TX100843,2026-07-03 04:52:00,web_store_eu,Europe,Electronics,213.13,2,426.25,4,0
TX100806,2026-07-03 06:38:00,mobile_app_android,North America,Home & Kitchen,94.47,1,94.47,4,0
TX100140,2026-07-03 10:11:00,marketplace_etsy,North America,Toys,17.78,3,53.33,5,0
TX100640,2026-07-03 11:33:00,retail_pos_partners,Europe,Electronics,307.44,2,614.88,5,0
TX100100,2026-07-03 12:15:00,marketplace_etsy,LATAM,Beauty,42.3,2,84.61,5,0
TX100711,2026-07-03 12:22:00,marketplace_etsy,LATAM,Apparel,14.37,3,43.12,5,1
TX101261,2026-07-03 23:15:00,marketplace_etsy,MEA,Electronics,211.61,1,211.61,4,0
TX100281,2026-07-03 23:27:00,marketplace_amazon,North America,Home & Kitchen,41.44,1,41.44,3,0
TX100922,2026-07-04 00:42:00,web_store_eu,APAC,Books,13.53,1,13.53,4,0
TX100947,2026-07-04 03:05:00,social_instagram_ads,MEA,Electronics,286.34,2,572.67,5,0
TX100977,2026-07-04 03:35:00,mobile_app_android,LATAM,Apparel,53.22,4,212.9,5,0
TX100027,2026-07-04 05:32:00,social_instagram_ads,APAC,Electronics,165.52,1,165.52,4,0
TX100264,2026-07-04 06:09:00,marketplace_amazon,MEA,Home & Kitchen,63.56,5,317.82,5,0
TX101133,2026-07-04 08:51:00,marketplace_amazon,Europe,Sports,58.01,1,58.01,4,0
TX100224,2026-07-04 08:53:00,social_tiktok_ads,MEA,Toys,24.35,1,24.35,4,0
TX100775,2026-07-04 09:54:00,email_campaigns,APAC,Grocery,22.65,1,22.65,4,0
TX100323,2026-07-04 16:26:00,social_instagram_ads,LATAM,Sports,41.25,1,41.25,4,0
TX101382,2026-07-04 16:53:00,marketplace_amazon,LATAM,Grocery,26.4,1,26.4,5,0
TX100171,2026-07-04 17:31:00,mobile_app_android,APAC,Books,18.13,1,18.13,5,0
TX100197,2026-07-04 18:21:00,social_instagram_ads,Europe,Electronics,157.97,1,157.97,5,0
TX100003,2026-07-04 19:01:00,web_store_eu,Europe,Beauty,9.71,2,19.42,5,0
TX100551,2026-07-04 22:26:00,social_instagram_ads,MEA,Books,14.78,2,29.57,4,0
TX100508,2026-07-04 22:43:00,mobile_app_android,North America,Sports,59.9,5,299.48,4,0
TX100761,2026-07-05 00:55:00,mobile_app_ios,LATAM,Sports,66.73,1,66.73,4,0
TX100055,2026-07-05 02:54:00,social_instagram_ads,North America,Apparel,48.16,1,48.16,4,0
TX100585,2026-07-05 03:36:00,retail_pos_partners,MEA,Grocery,9.98,4,39.92,5,0
TX100372,2026-07-05 07:07:00,retail_pos_partners,APAC,Apparel,58.43,3,175.3,4,0
TX100313,2026-07-05 11:01:00,retail_pos_partners,LATAM,Home & Kitchen,65.39,5,326.97,5,0
TX100644,2026-07-05 11:03:00,web_store_eu,LATAM,Grocery,15.12,3,45.36,4,0
TX100576,2026-07-05 12:26:00,web_store_apac,Europe,Toys,16.92,5,84.59,5,0
TX101249,2026-07-05 12:54:00,affiliate_network,MEA,Electronics,199.89,4,799.55,5,0
TX100459,2026-07-05 13:29:00,web_store_us,Europe,Grocery,26.9,2,53.79,5,0
TX100021,2026-07-05 15:05:00,marketplace_amazon,Europe,Beauty,18.09,1,18.09,4,0
TX100249,2026-07-05 18:06:00,social_instagram_ads,APAC,Grocery,24.95,4,99.8,4,0
TX100290,2026-07-05 20:07:00,marketplace_amazon,North America,Apparel,40.81,2,81.63,5,0
TX100933,2026-07-05 20:17:00,web_store_apac,North America,Beauty,32.76,2,65.52,4,0
TX100599,2026-07-05 23:17:00,email_campaigns,LATAM,Home & Kitchen,72.98,2,145.96,4,0
TX100359,2026-07-05 23:43:00,email_campaigns,APAC,Books,20.46,1,20.46,4,0
TX101265,2026-07-06 02:33:00,web_store_apac,LATAM,Sports,35.29,3,105.88,4,0
TX100876,2026-07-06 02:50:00,social_tiktok_ads,Europe,Beauty,26.47,2,52.94,5,0
TX101081,2026-07-06 03:06:00,mobile_app_android,Europe,Home & Kitchen,54.85,6,329.11,5,0
TX100564,2026-07-06 05:35:00,web_store_eu,Europe,Apparel,26.56,3,79.67,4,0
TX100535,2026-07-06 05:43:00,web_store_eu,MEA,Beauty,25.33,2,50.66,4,0
TX101436,2026-07-06 09:23:00,web_store_apac,Europe,Electronics,231.49,2,462.97,4,0
TX100842,2026-07-06 11:44:00,email_campaigns,MEA,Sports,58.8,3,176.41,5,0
TX100826,2026-07-06 16:44:00,retail_pos_partners,APAC,Beauty,18.75,3,56.26,3,0
TX101136,2026-07-06 21:39:00,web_store_apac,LATAM,Home & Kitchen,55.3,1,55.3,3,0
TX100484,2026-07-07 04:24:00,marketplace_etsy,MEA,Books,20.17,3,60.51,5,0
TX101066,2026-07-07 04:28:00,social_tiktok_ads,North America,Apparel,51.97,4,207.89,3,1
TX101408,2026-07-07 07:50:00,affiliate_network,MEA,Beauty,29.12,4,116.5,5,0
TX100420,2026-07-07 12:20:00,mobile_app_ios,LATAM,Toys,33.19,1,33.19,4,0
TX101285,2026-07-07 13:00:00,social_instagram_ads,Europe,Sports,27.03,3,81.09,3,0
TX100198,2026-07-07 14:00:00,web_store_eu,North America,Grocery,20.58,4,82.34,3,0
TX100340,2026-07-07 17:32:00,social_tiktok_ads,North America,Toys,30.62,1,30.62,3,0
TX100618,2026-07-07 18:00:00,email_campaigns,North America,Apparel,35.91,1,35.91,5,0
TX101075,2026-07-07 19:44:00,email_campaigns,LATAM,Books,19.49,5,97.45,5,1
TX100571,2026-07-07 20:20:00,web_store_eu,LATAM,Sports,67.53,4,270.12,4,0
TX101070,2026-07-07 21:31:00,social_tiktok_ads,Europe,Books,18.74,4,74.98,3,0
TX101167,2026-07-07 22:24:00,social_instagram_ads,North America,Toys,44.94,3,134.81,4,0
TX101042,2026-07-08 00:11:00,web_store_us,North America,Apparel,37.93,1,37.93,4,0
TX101203,2026-07-08 00:13:00,email_campaigns,MEA,Toys,27.27,4,109.09,5,0
TX101268,2026-07-08 00:30:00,affiliate_network,APAC,Electronics,150.22,3,450.67,5,0
TX101129,2026-07-08 02:11:00,marketplace_amazon,MEA,Grocery,20.19,3,60.56,3,0
TX100228,2026-07-08 03:29:00,marketplace_etsy,APAC,Electronics,296.86,1,296.86,4,0
TX100456,2026-07-08 04:10:00,social_tiktok_ads,MEA,Beauty,29.12,2,58.24,5,0
TX100062,2026-07-08 06:32:00,social_instagram_ads,North America,Home & Kitchen,66.23,3,198.7,4,0
TX100789,2026-07-08 06:46:00,marketplace_etsy,North America,Electronics,292.11,1,292.11,4,0
TX100321,2026-07-08 07:19:00,retail_pos_partners,Europe,Grocery,28.57,1,28.57,3,0
TX100635,2026-07-08 10:25:00,social_tiktok_ads,Europe,Beauty,29.52,5,147.58,3,0
TX101312,2026-07-08 11:21:00,social_instagram_ads,MEA,Home & Kitchen,56.89,1,56.89,5,0
TX101157,2026-07-08 12:47:00,web_store_us,MEA,Beauty,36.27,1,36.27,4,0
TX101320,2026-07-08 14:01:00,social_tiktok_ads,LATAM,Sports,58.3,2,116.6,4,0
TX100282,2026-07-08 22:14:00,web_store_apac,LATAM,Apparel,64.43,3,193.29,4,0
TX100690,2026-07-08 23:03:00,mobile_app_ios,APAC,Beauty,27.25,6,163.49,5,0
TX100486,2026-07-08 23:53:00,social_instagram_ads,North America,Toys,31.31,2,62.63,5,0
TX100948,2026-07-09 00:57:00,social_instagram_ads,MEA,Apparel,40.22,1,40.22,5,0
